lattice_a,lattice_b,lattice_c,lattice_alpha,lattice_beta,lattice_gamma,lattice_volume,num_sites,energy_total
8.658372603,12.438424669419714,13.4323,90.0,90.0,94.96623001665081,1441.1811697532555,112.0,-569.48147264
8.327791787966227,12.791023439,12.8723,90.0,98.4778442507793,90.0,1356.187161463547,112.0,-434.205399
7.968066391680881,8.296209849971785,11.467833871896104,102.78349128779882,94.13010314563067,114.8117736709734,659.3025294508341,56.0,-728.67753035
6.740255627,12.518868331276524,15.648,90.0,90.0,103.55494550293118,1283.6055712643376,128.0,-766.623736
6.45994682951611,7.057060642660417,16.633546219025078,90.00208911876898,89.9984518970714,111.19745290769963,706.9877702755992,68.0,-1786.17143814
7.83989026003106,8.20251575910722,11.239618081874502,103.77202437550999,95.16659651545902,113.97615321090225,627.0627170193479,56.0,-1711.84465785
8.230378213,12.14750502868614,15.094,111.83930066117631,90.0,90.0,1400.7713071844291,140.0,-980.32269882
7.197195972266947,9.219243380791788,10.44084054866465,67.13047293607694,78.64431811157638,79.72924084846595,621.8395823195414,66.0,-446.90609109
9.037516361018335,10.694257948024804,10.941041273663656,115.49964944143102,89.99977587186464,90.00004717170869,954.4384439343366,100.0,-446.85874535
7.401325775024482,8.335175160608001,8.854167065473804,113.61906719019885,102.00885988055067,101.9299056270148,463.16286848383254,48.0,-634.04835844
5.962675187447043,7.524719605184889,18.44552576628095,91.8886273517851,97.05055026976461,96.47770804228499,815.1823218114324,70.0,-599.88919214
5.879065467438457,7.331699244591607,18.613231355227473,94.9229170549161,94.56598738537787,96.29148105462625,791.3064200971734,70.0,-1223.02262721
5.904154431392424,7.4252057878917155,18.571928414667862,93.48908001409762,96.25877403868533,95.44070324467468,803.5983048888957,70.0,-481.856388
5.79116268420051,7.378521955572556,18.54445999334238,91.20359516752733,83.86047588675339,83.4104647362492,782.2147379922795,70.0,-598.50935686
6.978797713391654,7.823281024601527,14.908624554091755,90.31685869000641,84.81745631963491,118.4941458988883,711.7875070890768,70.0,-516.18956686
9.654384905827133,18.171170361418646,19.757864314679406,90.10978298292974,102.95277071520466,89.7519982602865,3377.922347044253,252.0,-749.81760095
8.982635851413358,9.489065453657274,14.250476580014512,90.00008927606513,89.99982720211041,107.49534781928793,1158.4765402108364,78.0,-544.05115174
8.470322678068374,15.210475960051971,17.05814342418724,89.99968390059841,89.99956006360695,89.99997433377852,2197.73093239137,168.0,-511.18370852
7.43907131110597,11.479784062477252,13.611,114.77197773109822,91.15196667437165,89.99193449340594,1055.1497418857389,102.0,-1766.36179927
7.5055865908721895,11.378818425903894,13.6721,114.93441155202663,91.75712978715691,89.97339281667597,1058.2271637958027,102.0,-631.47399426
10.19071308,11.611525575116223,15.86,105.75421574192964,90.0,90.0,1806.2113479804468,124.0,-524.85803196
5.336539831260212,15.235447478387107,16.974,65.84008121179929,82.66478026732581,86.33771101670237,1248.7714983714552,108.0,-323.09428061
8.916207405544345,8.916093335190713,9.45652008594132,69.05007181072013,69.05006555024322,80.66067713757812,655.1515225338256,64.0,-2027.59160498
7.228519547419946,7.964589002052448,9.763764974772823,67.71100288929067,84.42682613270577,81.44087731471164,513.82005055056,40.0,-452.62852402
9.277753904316725,9.482572423117173,9.536886780344515,90.00011333288579,98.77697342651528,90.00053600984145,829.2012539085297,84.0,-432.49165275
11.579034072345799,11.84892902277033,11.848622103286816,70.2345951599932,72.15322531648606,72.1547398463463,1418.419314110252,148.0,-643.29701722
6.883073384520911,7.91575835501048,14.925364902037725,89.99996776338536,89.99975675833102,102.17891329607504,794.9024019467689,76.0,-579.42190796
4.81953579687273,10.52038568915259,10.732307096009961,90.00010102451333,89.99986738221902,98.706496997975,537.8936440385646,50.0,-606.9000294
9.723706587763514,9.838623493403649,10.139897922744318,69.41363210627108,69.06299973550435,86.97501959834621,845.2067118349272,86.0,-587.76886702
8.301740354673681,9.02554700617335,9.855630384886155,90.8125998347933,92.29124031607404,106.74876282794004,706.3125959225268,67.0,-184.17768692
8.89665102927715,9.651322453,16.2216,90.0,105.16055842540446,90.0,1344.3827206890303,134.0,-2048.18903339
7.222613592,9.637841408,21.4781,90.0,90.0,90.0,1495.0992256903803,124.0,-391.55083832
5.618442466073132,10.668577972175596,11.572075287807932,91.10041413686614,90.00056434511887,90.00021985656723,693.5114267816767,52.0,-363.13260853
7.4108334213481575,8.745779352062868,12.396626330072914,98.69900369440435,91.98280305299973,102.98849565418176,771.941292140761,75.0,-540.46035246
8.042354113936934,10.002646657996491,18.892,77.76137276883652,78.6159543735382,76.14287549458713,1424.6792596034084,126.0,-298.87533658
12.023480915754932,12.471149018810184,12.205553927961779,71.0823826142599,65.7936289215738,88.07006034855559,1568.6145202243551,141.0,-1119.5786099
7.864006514929142,8.71610277638133,11.187155828194543,100.31419468111437,106.59984858931959,104.9865065771938,682.8464938619162,62.0,-832.50450807
7.965685062869405,10.977321664504013,13.5766,73.09442205956859,73.20398412670978,71.81918045978007,1053.1820211875224,104.0,-1399.99145481
7.592320336688972,7.6522579127646475,8.129386053658166,67.132208695575,85.4317597992371,76.18365492964823,422.54585292086267,41.0,-464.14739241
10.279656552833378,10.240722084377968,10.879516565115784,78.95225603733047,62.49940021186642,64.57439849943115,917.4602885496687,86.0,-410.34979813
8.150297342425798,16.76599231888874,16.765980156114146,90.00031903448925,90.00027739729086,89.99886300608213,2291.034682241127,156.0,-596.57516297
15.345628804003102,17.12556692200215,17.125556312003642,90.0000428240439,89.99993857118751,89.99996141424106,4500.640606096331,312.0,-612.00201726
15.453910915000323,16.920591790000362,16.920593950000008,90.00000361980163,89.99999931013309,90.0000234183412,4424.554574707775,312.0,-1005.52324089
5.399963686098058,11.303161943014574,14.454006957981946,89.99928659968725,87.26036119474362,90.00226644335727,881.2160242659099,78.0,-1005.41122617
15.350886079002402,17.276996907004843,17.2769994680023,90.00005812485861,89.99998937152775,89.99993683933087,4582.15761864583,312.0,-384.80714105
7.634581607919354,7.4540672480044865,11.645297746773489,89.99991623764126,103.25901187070983,89.99993217333153,645.052618799579,64.0,-534.62932073
10.426668826398727,10.875611374030441,10.8805,85.23207284110934,74.99107080775678,67.62831649624363,1101.8582696942765,114.0,-1599.0359169
7.64932666350241,10.596264936708659,20.98466439822104,95.27051094765989,90.00411206096226,89.99839713425288,1693.7058992718562,136.0,-368.91544886
8.393446409,10.91483640560607,15.8253,90.0,90.0,108.88869122312718,1371.731667107278,136.0,-1560.26116514
10.137534900045935,10.505241391642954,23.896788134844574,93.31312268970467,93.36371266331513,111.7719796724703,2350.62978276559,218.0,-511.44535924
13.134497825976934,16.65464399939062,17.253608465193558,114.45308700770671,101.97934043129926,93.69208695738973,3312.6382462065576,286.0,-453.5762762
8.279233755858073,12.398973088519412,12.40009615753917,90.02299272569155,90.00172576269411,90.00172786627054,1272.919324305401,120.0,-356.87527003
10.007739841687703,10.257492874145024,19.856430575004577,90.00001013009974,89.99992458093784,112.26548484675097,1886.3653259053167,156.0,-794.79520482
10.215394452464341,16.02193019543573,23.71146025821572,105.06536653193314,91.6652724499603,90.5982132152345,3745.2434368672375,296.0,-1483.0247495
7.167219654312259,8.624690691186329,9.844336342440426,79.40371052421283,81.37320412548972,66.35814997692067,545.9799090206067,50.0,-373.52785485
10.750515281831188,11.036264167358768,11.51244751013928,118.65456739437104,117.8318735822445,89.98567161593336,1014.9929522002277,96.0,-672.48899264
8.00544028,13.66578537057752,14.611,90.0,90.0,93.77027956439429,1594.9930730339136,144.0,-2353.21633729
7.726755743982426,10.25354504786709,12.423157630793154,75.21702742043253,92.0256707146706,65.71266928397284,856.3763841584237,72.0,-2623.31048499
5.018858104426356,9.976184005021583,14.651758460032074,90.00002781128318,90.00022701022766,103.25356458111489,714.0602265198584,70.0,-623.61804732
6.845211891335647,12.83377088430699,17.812030688578066,90.00028206975401,89.99912589730313,90.00073503560675,1564.7847772401756,156.0,-646.85684263
6.944547596542673,9.739076890768331,9.808695002162104,96.16252668502521,108.22872724311277,106.69106789736878,589.2086097356942,62.0,-474.39266274
9.79678387202655,10.837523735044089,13.02531872994122,94.88238819830124,90.00013751681078,90.00020988067364,1377.9175980900263,100.0,-1641.39572239
8.53403702086322,10.082066517083948,10.582252019371175,62.2522731006243,87.62476763677049,76.9447538270817,782.8270147660505,82.0,-2123.80732607
9.702252922406293,12.69111979396153,13.315,113.30352763058337,104.83109008014154,96.87290040202562,1409.8080790465779,132.0,-2632.45923903
7.606149285684002,8.139456855821804,9.311564061852987,65.60054793175846,79.81148037415365,62.2528848425297,464.5381252899384,50.0,-1500.95983097
7.870490013915705,11.635844529,14.534,90.0,91.06831050512845,90.0,1330.7894246072842,120.0,-247.90271898
9.86802539293696,11.34500407850353,13.386,89.36983495343496,76.57981418944796,68.71837975696756,1353.8352329356924,132.0,-967.16764271
7.609079946076754,11.690225014119457,12.603618578007143,89.99988311577314,89.99997272992819,90.00050956104637,1121.115273858396,86.0,-1759.93385401
7.438801397270924,11.070039592633556,12.795733922458584,90.00086685955377,90.00043435362409,90.0008719145079,1053.7008701820203,86.0,-446.98289285
7.874534919588934,8.012962506201207,20.311,81.53131293323605,85.8932750997209,86.6238748999243,1262.8431289359394,126.0,-472.62234937
6.492444927121639,11.773032189145098,18.38059416521338,105.78473708931253,89.99979871142195,89.99456443107472,1351.955336332443,136.0,-669.74493895
7.376661747,11.952283570136983,15.907,90.0,90.0,107.27695991938063,1339.2078133105306,118.0,-1504.92111851
8.926224834690954,10.224635538924092,12.28387138590711,72.7601377087983,71.23538928820886,64.08423657211259,938.6681135027624,90.0,-574.56595272
7.355657919583365,11.66693948747942,14.935027272065652,113.00997170360044,100.73633382623801,89.9826131466049,1155.3351659460088,80.0,-2747.41526534
8.844312178357448,12.207806169311464,14.452459110671665,109.22830366060899,89.99605592807812,90.01055517744763,1473.3766161175806,140.0,-375.45602625
8.868578829159134,12.75568877749119,18.53,75.94632360105942,81.87373790062921,72.19366516887574,1930.9335281620806,122.0,-744.44868402
7.603430817689421,14.131754875280668,17.931,73.2149940088993,78.68226329359538,75.11889530610165,1767.1440497018973,146.0,-1022.19315665
9.574532059479083,9.978699148925262,19.597027194427557,98.13612987639087,89.99811581181517,118.67023604553343,1621.2641763763386,144.0,-420.58337054
7.174866761,8.79825734,16.234,90.0,90.0,90.0,1024.792746145421,104.0,-2548.64755891
7.8379188538805735,10.73029337700666,13.879609136645586,83.45138835266232,84.01910917190799,86.88726561977263,1152.3269543012425,82.0,-482.08230709
5.586975868,14.161960606379894,15.169,90.0,90.0,94.4835810732761,1196.5367801595714,118.0,-1862.75357706
7.805590207653914,8.21583428830041,16.659143633006003,90.00001743307206,90.00009134870719,96.384835493213,1061.714971043954,96.0,-1225.06188096
9.000330315,12.495565003491164,13.8358,107.9300865975435,90.0,90.0,1480.4603361377483,140.0,-1426.98313376
9.890951598174937,9.890888146255005,10.967573359412933,86.38100896787526,86.38121811612214,64.10533626718701,962.5536620745243,86.0,-2289.84552723
9.030655883764672,9.498715443673495,17.3586,104.55147278590516,91.59005601305952,107.80140616434988,1363.3850852727262,122.0,-2075.94865006
7.353175069031619,8.717579721062352,13.040033542042496,89.99971026015395,90.00004763509394,89.99967300409004,835.8907939521595,76.0,-944.99441814
6.903311062502715,11.068855069906043,17.75792384225342,82.97631154491829,78.74518498976319,71.82695050155046,1261.6877919373644,110.0,-927.85788385
11.381516689238408,11.273261180350856,12.8688,106.73507122972624,106.5712789298302,102.17895929927302,1436.20608873598,134.0,-1114.24643571
6.221013684,12.353248087823694,16.988,104.65369968164438,90.0,90.0,1263.057727277271,120.0,-1424.56832401
6.648061093,12.722615714314486,14.299,94.68518729910288,90.0,90.0,1205.3785772612205,108.0,-392.4064669
7.037889480039139,10.261118251058985,12.167016455008438,89.99989169456208,90.0000804296815,90.00037338888313,878.6607575188813,92.0,-784.579102
9.236378167191006,10.365236894984275,10.698404535987125,96.24164500308056,114.67999663099957,106.31728804503034,862.6632771985816,64.0,-1844.99675908
20.90660144593158,21.139044730499993,21.510708487621784,61.09869820213617,64.0263611413473,83.76835337779613,7417.442190226873,366.0,-902.23567212
9.552302807,12.825429669259478,13.8879,90.0,90.0,97.45382146087462,1687.0621810263722,148.0,-1259.73378881
9.399951911398263,11.304287547804046,12.79322411882266,102.60118526088323,107.60136286394018,107.24536944267848,1164.6191117136793,110.0,-2868.15731821
7.132464141715164,12.755271415658651,14.152050987289915,113.60334494597804,90.00483096698702,89.99794673508988,1179.7908497911023,100.0,-1552.59743229
21.913042343867996,21.92016578451485,22.64140845803772,118.94264086552273,118.9406668280141,90.01476808728825,7928.875955176423,480.0,-1225.71630393
10.986842576,11.557576505712014,17.2715,90.0,90.0,95.97313223571955,2181.249984937706,128.0,-1358.25764267
7.647087193126611,8.771539676794536,10.361887312251191,80.77921827771267,71.76241291829488,82.38561282042546,649.0782661876623,60.0,-836.6331085
4.6411189790010186,9.776405354266771,18.233965252115066,96.41818403553584,89.99999289930182,89.9999263111798,822.1527528538602,76.0,-3002.14498004
4.575213251012171,9.494364288153985,17.87846970761769,93.9375591233155,90.00014499547241,89.99978258710892,774.7849963873759,76.0,-658.89830208
6.870262441991117,9.951995471067713,31.153566754669487,89.99917470054814,90.00104704150945,99.57599419619366,2100.376639853428,168.0,-1882.10222272
8.613591266863901,12.27311779511543,18.70443027319288,90.00014553138352,89.99950034534277,89.99845890378946,1977.350447091266,188.0,-2888.90759032
4.346790669444172,9.834315697832237,11.092173694574928,87.96204540357502,82.94522571186295,79.9237019458894,463.268851454972,44.0,-811.16921207
5.174408609049998,10.203685027603663,10.203802777398463,86.30975049094546,75.31715004628967,75.3182491821093,504.1312093409176,56.0,-1488.20924516
7.8579637973816725,11.05455580446009,11.05456565103759,62.84453637709238,69.17902450911924,69.17906398418975,776.7703744756221,84.0,-660.12409497
5.602414195,13.704666421,13.47,90.0,90.0,90.0,1034.2160623482857,112.0,-679.03966701
13.521349760765787,15.488808630343192,15.48871817460043,98.14387714219593,108.97129306846936,108.97146621485096,2787.8060934318587,236.0,-3342.84690417
11.185103303590289,11.219174727934094,12.975,76.0245783585481,75.98113827070317,61.45169053062775,1372.4525310701408,150.0,-674.05735073
8.042828821153647,8.958459112119222,11.073691010423914,105.84863652919354,102.1022807589324,108.24180868056322,689.8865710562307,64.0,-1555.43390871
6.898983341337153,9.802276495343657,12.394757094001037,89.99997100551994,89.9999639269852,91.63620510775334,837.8628888285198,80.0,-1556.69876581
7.715577077,9.393904210677107,16.5639,90.0,90.0,101.88325881114521,1174.812831024854,120.0,-2439.83710241
9.232130128412335,9.83725586500055,10.742996682337168,89.99997746080959,95.89918641563486,89.99997140563865,970.499490046696,88.0,-1051.43920825
7.655701638069873,9.773527813562694,10.752961631550912,115.2508573015918,94.50105457048983,102.97722340546491,695.1068691700509,56.0,-1965.464972
7.6293125157626465,9.704691018094632,10.703464254687315,114.85689033438845,95.11011539430238,102.32895933789973,688.0438101053419,56.0,-415.40229357
11.617352207058042,16.49943363382257,17.161342811548472,107.10099582045393,90.00001673886321,89.99965115772599,3144.046711115265,266.0,-2341.3246064
7.768508943969002,9.805005622711711,10.793058804939406,85.54816014547048,72.43332701171187,87.04414076196097,781.0650649756085,62.0,-2762.78110649
10.899051751633149,10.443197618315562,13.672,111.43384347222201,110.49604124165559,90.55405700057838,1339.8306452482602,112.0,-1086.26536701
7.027047587,10.372711755377882,15.954,100.3310544403175,90.0,90.0,1144.027080498735,110.0,-2631.09790135
10.50464002425231,10.503426316866413,11.508,73.644772808531,73.64671553957626,80.60426682345296,1164.1897284601146,104.0,-1274.64688799
10.03887099,11.671983743327754,14.7098,91.51062188091596,90.0,90.0,1723.0002954968732,108.0,-1818.12291267
9.99195486600239,11.501009593344257,14.963146466768587,91.18128749114638,90.00003982111882,89.99993064872311,1719.16296146522,144.0,-1874.07154208
8.420005590125742,8.419911180867953,15.320247706741872,106.29247055744416,106.29213568221411,88.79016858474003,998.7021630857442,95.0,-759.62058031
7.799645243,10.984734082905025,14.318,90.0,90.0,90.66100239605456,1226.642065982625,106.0,-1240.76960479
6.544437616286795,13.739110590647249,14.7947,116.96051518308538,92.2426891764495,89.9355501541184,1184.573420067621,110.0,-2593.85737054
10.787044186100376,14.590983883657216,21.90142985672205,92.81951831549661,89.98923166256465,111.70961514049215,3198.161054367446,212.0,-952.55997329
12.433457902808929,15.810162022862002,16.04520176204707,113.49855942114161,89.96933828664163,113.12705828112995,2614.1173635282494,212.0,-1878.16197038
9.554250484,9.600095850313256,12.2372,90.0,90.0,98.84193664625967,1109.0783918534487,104.0,-1020.44999707
9.461899744773211,9.627220626192265,10.58718679708657,112.20677212563956,92.47474915318901,106.85894678282379,841.6969087318704,90.0,-3017.99407973
9.629434866825438,10.088772541432066,10.438093091511254,110.1002075309271,92.26852755126858,106.38812883689884,903.0464970460371,90.0,-750.76289091
7.942604462888908,11.841778384974315,15.435983362624553,90.23012033192026,89.72480968219627,89.92116825591233,1451.7947835034565,148.0,-1798.9549128
6.8385317632417815,21.136460358485827,21.1095958737678,119.65560460663559,89.98673608365525,90.00300743928634,2651.5656603570465,108.0,-1316.41566775
10.998842650503697,10.999748755318892,13.91595685590852,95.06894682344516,99.26657317031884,101.10978997734928,1618.06818412928,120.0,-790.80722782
8.765593892108448,9.261814254978491,9.693847835328285,67.97815993166822,83.62052627430704,79.85255708110151,717.2912807704413,62.0,-828.9821182
7.11780102329799,8.623731150841877,13.836013034483711,100.42715360720247,99.72363941973133,100.81779441170708,802.1190381995674,78.0,-1037.34544929
7.40177981123149,9.327779936941555,9.472123067377506,119.41896112374643,106.06872991974063,90.16330992161403,539.8112556218913,46.0,-736.60886643
12.535831348012573,15.31820454803274,18.692411380020953,89.99983046920043,90.0000233725264,89.9998367330226,3589.437002346463,240.0,-669.3700379
8.55980140746265,11.318790918102813,23.247815053773618,101.805499707224,89.98996488503414,112.23714369587239,2033.3493980610438,180.0,-2080.83048521
9.809595203256421,11.819943646071032,14.07,89.6250814277775,69.82684346558102,66.92869242846321,1393.1350989245884,132.0,-690.45676943
10.408419981233406,11.806912422643121,13.73,76.29050586193067,73.00579931892491,64.78431067827697,1447.4698489239056,132.0,-1183.28827721
9.277740578380454,9.577131952387711,13.7814,87.55286108488534,72.05470845216809,71.71284664851102,1104.1500617012966,110.0,-1399.54356916
10.361540556205288,10.658513160719075,14.4804,91.59720815624308,103.96320754209877,104.22559058148472,1497.8785515561833,138.0,-1431.80456267
8.750404624272257,10.603549749954805,10.91407215628264,60.65983530420071,69.98498268815199,85.11799434512069,825.2218553779762,84.0,-546.1845601
14.51692684100559,14.48560278000391,15.397067040001799,89.99999844333993,90.0000552381694,89.99991584178704,3237.7943496904536,292.0,-759.9046072
9.258820030114482,12.589046607072952,25.58411686851378,96.33601260078335,89.99951953390179,89.99974814063584,2963.862254423811,232.0,-749.19644641
7.701494044,9.991025153,13.4998,90.0,90.0,90.0,1038.7531904111881,112.0,-940.33848419
7.003157664,10.173263111,16.6597,90.0,90.0,90.0,1186.9197521349872,132.0,-3176.45760112
11.133769364000157,11.60214864982542,11.602123808015925,120.00011877044359,89.99998979365502,89.99999133977838,1297.920983177804,54.0,-1578.76237491
12.575615439895726,16.326494390604548,19.703306209394565,93.52263279785096,89.99313290504492,89.97736313846579,4037.754689683059,188.0,-1763.35856929
9.172602203051843,14.369434054346398,27.15864138212045,89.999690562068,90.00016605871299,90.94662686183602,3579.1589558502637,264.0,-1901.14624689
8.474804446611993,13.260218071990005,29.563676832633973,89.99983807763209,90.00072333495989,84.51390534481472,3307.081608839894,264.0,-1443.88133821
10.230575249007197,13.510874655483185,13.351066417606129,76.57580631894923,79.09225478797431,78.67730798111315,1740.0026243760024,158.0,-843.38780085
7.218820175104649,7.854204700018776,7.85425748353197,99.83279226029295,100.84512986890404,100.84414207136808,419.6307271318701,44.0,-1272.72868831
9.117850576331207,10.817161739117896,17.551593942000046,90.00000572067341,89.99999274486461,105.9602459168272,1664.3715595755455,134.0,-1188.18010776
7.095605303100381,8.845906017142386,13.261647639465032,109.47569867824808,97.27297157884293,89.98626539704583,777.6691808365598,70.0,-1985.16061966
7.270227737785906,9.04115624544443,13.1662298542859,110.07533696098793,101.92002199481104,89.99738963505393,792.9561496339919,70.0,-1144.34452204
6.128778672553617,7.498344419130446,8.938051575317134,90.00088426659944,89.99930552271644,111.21466888325561,382.91802227557497,36.0,-700.81771457
6.2768205675505895,8.405726489537786,10.89416976677775,89.67168139213508,90.0004211178811,89.99851720442564,574.7804350695151,48.0,-602.11080401
7.86293111444175,7.952535256123195,13.565002985078356,89.98769707871006,90.01794029402066,113.26443878511587,779.255253490101,72.0,-322.10269166
4.931514410936091,12.152694633075365,16.614754495230127,89.99974534721359,97.42294623841185,89.9997240659415,987.397173189499,94.0,-563.61428181
7.458434813962308,10.325605575264325,21.213,88.75673184921655,86.55577816888679,68.82853928535268,1520.6553254875287,146.0,-727.48144972
7.698145492562622,9.409981289445314,9.78609952478397,61.86956120459347,70.96981117453367,79.70598124554155,590.729507173196,53.0,-828.22310368
7.391815274511428,10.457302847493354,16.542,86.84728198215527,81.04777205738982,69.3028899384919,1181.5769660921196,110.0,-518.45714436
5.527593887,13.590419906239674,15.989960618157362,90.00021823846653,89.99983999782717,98.16405282926827,1189.029403955291,120.0,-446.11771859
7.306716215,13.152073763173036,14.608,90.0,90.0,91.26553584794215,1403.464035676072,140.0,-712.38479733
5.2940770678152935,5.557628827858736,9.262371570611437,104.27796237326199,90.49685518569146,105.20313461997365,254.07608464850603,25.0,-645.99684059
7.106686330028202,11.141380956340923,13.109712131711856,95.46351931171067,90.00029187422561,90.00010038223759,1033.289084443753,100.0,-926.094456
7.953935246935902,11.032884613325326,14.187505230576932,92.9925765200909,106.24729825043163,92.18604277174332,1191.861840528548,114.0,-273.6976604
8.246996697001508,8.247006433001614,16.36843577400045,90.0000230003657,89.99998629953792,90.00006790455366,1113.2669921324177,100.0,-477.0997785
7.992431571234936,8.258588415407475,18.159627635264357,90.00051605489415,89.99949883727629,108.8831631044375,1134.1374295653218,92.0,-530.58450005
8.175442232034088,8.308490525055912,18.28745981903192,90.00001585951685,89.99979207584352,110.32099987358562,1164.8748417133975,92.0,-375.46280686
9.76019063584482,10.832307342217662,12.232746805301046,103.39700663035475,89.99648014822571,116.7244781425216,1115.6256898387426,92.0,-375.7162277
9.690362286202664,10.856983285862636,12.412169486295468,105.19327002160584,90.00171594028558,116.50328201456588,1117.3857983598414,92.0,-874.74208883
8.860717911413904,10.111085459611328,10.30437107260628,63.87295395030774,88.06872594940623,66.62869253757356,749.6327832448991,87.0,-813.90689934
10.960915065528765,11.569431732367027,12.562,110.73236594536087,99.39439430884948,111.22173645431187,1308.9599426709635,132.0,-1882.58306111
10.802903407130557,11.446486683407175,12.608,110.73870267275652,100.65523833950634,109.97133911554029,1284.713606758501,132.0,-2353.95934465
6.998538322000064,10.177468230000594,12.111621758000595,90.00003585987541,90.00000037224957,90.00001559249138,862.6793449082409,92.0,-438.80811346
6.713744178004522,6.9130924882625004,19.762701940635477,93.56339171216415,90.00010778037068,89.9999198672303,915.4676834209951,92.0,-1842.77277727
14.958385195202132,16.495554348958162,17.948640908365537,115.03636072340363,101.9665499509681,90.65859787708094,3900.7590517992144,298.0,-845.55287682
6.889687439909505,7.566520232572213,7.566481838193098,89.11143451382277,70.60586429606023,70.60641691478409,348.9586493296415,27.0,-894.32886921
7.043864304278718,7.259425971438977,7.259442468386727,91.00400985167113,108.32824744807688,108.32613607220979,331.7021711625491,27.0,-570.00172649
11.852862476452596,12.133912908,14.0287,90.0,99.6943729440717,90.0,1988.818359986083,146.0,-628.18868035
9.581988953,9.566578285984779,14.927,99.62217607294862,90.0,90.0,1349.060833434543,120.0,-596.9770943
6.598693814869908,7.722241601028404,8.745066661655219,113.07289082600363,94.97003284062954,91.80795420379289,407.38757494784215,36.0,-908.77111641
5.387544801720025,8.19876797087328,26.261226359677757,93.85964584146419,97.59989903123382,90.20246716727439,1147.1025148840197,120.0,-495.22354409
6.067997993756734,11.734658968725075,11.885110384181734,90.00050116942603,90.00038239903985,92.60428509007707,845.4157580478932,80.0,-815.74330046
7.51293808053405,8.420121421957791,11.086798642467192,104.6536550518789,101.13288088914611,90.46191051157379,664.570124770483,66.0,-1759.24784678
5.430780381012234,15.699157440288085,19.664120267669446,92.79453821193363,90.00029252036074,89.99984811608418,1674.5431078276026,136.0,-473.18766188
7.443755789052137,8.674798795730293,11.030427405787826,102.40761683660259,104.27846070294832,92.08259782191433,671.1340769948507,60.0,-241.55686487
5.370068264449969,5.361610641280229,17.61209203485444,98.09213948889374,97.00219399848741,98.06241256512612,491.8626256617075,44.0,-751.06974283
7.082750216829889,9.401525277561852,9.826102696455541,115.86969048916544,108.27649958195649,93.80015148661444,543.0127615002782,46.0,-990.51269717
10.53393103981155,10.504893612978337,13.0543,93.91108471680202,113.57092411125798,114.91739463019915,1151.0839951891044,118.0,-1435.78402434
9.21471473947526,11.095329649,14.054,90.0,92.07713839885625,90.0,1435.9410169543246,144.0,-625.35133296
6.493592276220932,11.54637900734729,12.236638509687069,105.30674563557116,90.00071588279201,89.99920287272728,884.9261935113085,84.0,-649.63909543
14.685403704017281,16.30126855250039,24.875942548001728,89.99996142256191,89.99999836989485,113.23162905863914,5472.2189877939045,376.0,-608.73229943
15.103493243021054,15.857679726766081,24.170430673005164,89.99995724105634,90.00007329002328,111.81904099879205,5374.263553867331,376.0,-302.60577997
10.081244116569856,10.233899115304437,10.618014305156843,103.22274461259718,115.4999942623463,92.7874170339935,948.951668063701,74.0,-526.68281521
8.256479953205746,10.25664522667013,11.438945226785899,113.82534221091021,100.53958591701206,98.72149887555253,843.3567561898395,92.0,-2123.82346806
7.136028722386459,9.245433999108625,14.353066546531297,80.89984035406647,75.60689815006464,67.31028948255758,844.1871610482649,76.0,-1495.99674446
8.001395729499952,8.996942161547535,12.313264170333374,111.67568365074825,95.12152146340296,96.34366543080627,810.5260473553409,81.0,-762.51228078
7.416094361937625,8.148979954129782,8.23415494750802,106.36512943419298,105.33096268025713,94.89383844448481,453.5497559167872,44.0,-912.32969379
4.768445904150416,11.062881064762122,14.59703920438684,107.01411298859986,99.4168820927892,102.46423368829338,697.4493173219873,70.0,-1144.35364583
8.15666593557741,8.165424046816964,18.757084250374156,80.05153230938271,80.01610895941754,75.73968293329258,1181.3207094903535,108.0,-931.18086984
6.0194523164059,12.093077290864432,17.10961588134846,93.4621657258662,90.00587150169541,104.40774592376326,1203.9525303900784,118.0,-2262.45594599
6.600728314463434,9.45308380142747,21.25606736984078,96.04966964577451,95.06222444508651,98.55722184162408,1296.9475454591952,131.0,-484.50794502
7.441541666000047,10.838628859362085,13.036704049335105,114.56934962748255,89.99999619831377,89.99999043031487,956.2865252095513,94.0,-584.5072403
4.454565432099821,10.263205562040383,12.158622552878375,99.66503803630239,89.99932865359025,90.0004959067428,547.9794181998675,52.0,-1300.61375404
7.243206923002777,7.711957903699666,12.603342101265216,96.5472808698793,89.99999090466927,89.9999036430872,699.4224464471545,48.0,-1528.45267481
7.321793695317974,9.220712189674241,15.955368494929628,106.19229647101137,99.02160145251976,91.32650522402382,1019.1109058343569,98.0,-410.15735264
4.894907743226045,7.336972928007764,20.396869687055208,90.00004087433267,93.71002723235542,90.00015925656427,730.9940580737737,72.0,-191.65582183
7.657365475176014,12.63478426,14.2575,90.0,105.7968089410088,90.0,1327.3055321405632,134.0,-470.40751016
8.87313485443917,11.899689393220234,13.06,97.07996036760697,96.33759411948067,102.9520512931202,1319.9933651470453,121.0,-790.34742517
6.570602373569904,9.413250608901016,21.619,97.14026568413621,94.43713357872326,97.99093996525384,1307.7890237355969,131.0,-698.88570935
