x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,minimum_selling_price
75.0,75.0,202.82,210.0,5.0,3.507,0.6,35.0,1.0,1.3,83.0,208.0,254.695,1.2,0.965,0.485,0.5689243420604903
73.3845,75.0375,178.365,209.904,4.5,3.88025,0.6,35.0,1.0,1.295,82.988,206.1675,241.02125,1.2,0.97375,0.485,0.5742603112088287
71.769,75.075,153.91,209.808,4.0,4.2535,0.6,35.0,1.0,1.29,82.976,204.335,227.3475,1.2,0.9825,0.485,0.5788459598268291
70.1535,75.11250000000001,129.45499999999998,209.712,3.5,4.62675,0.6,35.0,1.0,1.285,82.964,202.5025,213.67375,1.2,0.99125,0.485,0.5847555517243741
75.0,75.0,210.0,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,0.9,0.485,0.5582077036807864
75.098,74.997,209.38,225.777,5.019,1.633,0.6,35.0,1.0,4.289,82.871,208.726,280.421,1.864,0.887,0.485,0.8229441834663073
74.77475,74.9965,209.535,225.288,5.0142500000000005,1.656,0.58675,34.984,1.0,3.937,83.05975,208.4855,280.2435,1.88625,0.91525,0.48175,0.8206985560461633
74.45150000000001,74.99600000000001,209.69,224.799,5.0095,1.679,0.5735,34.968,1.0,3.585,83.2485,208.245,280.06600000000003,1.9085,0.9435,0.4785,0.818485060846451
74.12825000000001,74.9955,209.845,224.31,5.00475,1.702,0.56025,34.952,1.0,3.233,83.43725,208.0045,279.8885,1.93075,0.97175,0.4752499999999999,0.8162783855656413
78.1675,75.02375,208.22725,210.4105,7.4585,1.6,0.60425,35.0,1.0,6.80725,82.2915,207.99425,279.27225,1.1995,0.93825,0.484,0.6880575574520185
77.47800000000001,75.0475,206.4545,210.946,7.401,1.6,0.6085,35.0,1.0,6.9815000000000005,81.583,207.9885,278.5445,1.1989999999999998,0.8765000000000001,0.483,0.686391746399687
76.7885,75.07124999999999,204.68175,211.4815,7.3435,1.6,0.61275,35.0,1.0,7.15575,80.8745,207.98275,277.81675,1.1985,0.81475,0.482,0.6849255714283915
76.099,75.095,202.909,212.017,7.286,1.6,0.617,35.0,1.0,7.33,80.166,207.977,277.089,1.198,0.753,0.481,0.6832024534369758
75.0,75.0,202.82,210.0,5.0,3.507,0.6,35.0,1.0,1.3,83.0,208.0,254.695,1.2,0.965,0.485,0.5689243420604903
74.40925,73.7655,202.0125,212.3575,5.08225,3.618,0.6,36.098,1.0,1.5825,82.95025,207.7205,252.01075,1.2,0.97375,0.485,0.70536690788335
73.8185,72.531,201.205,214.715,5.1645,3.729,0.6,37.196,1.0,1.865,82.9005,207.441,249.3265,1.2,0.9825,0.485,0.7079403905516343
73.22775,71.2965,200.3975,217.0725,5.24675,3.84,0.6,38.294,1.0,2.1475,82.85075,207.1615,246.64225,1.2,0.99125,0.485,0.709269625510696
74.7045,75.94075000000001,208.83775,210.03525,5.009,1.6,0.6,35.0,1.0,6.89325,82.215,207.9645,277.0195,1.2,0.973,0.485,0.6899781642384759
74.40899999999999,76.8815,207.6755,210.0705,5.018,1.6,0.6,35.0,1.0,6.7865,81.43,207.929,274.039,1.2,0.946,0.485,0.6917884504436462
74.1135,77.82225,206.51325,210.10575,5.026999999999999,1.6,0.6,35.0,1.0,6.67975,80.645,207.8935,271.0585,1.2,0.919,0.485,0.6936081949831837
73.818,78.763,205.351,210.141,5.036,1.6,0.6,35.0,1.0,6.573,79.86,207.858,268.078,1.2,0.892,0.485,0.6954152532007785
75.969,74.995,210.005,209.947,5.001,1.6,0.6,35.0,1.0,2.351,83.261,209.364,277.302,1.2,0.75,0.485,0.6827900634514282
76.01025,74.99575,205.07175,209.95275,5.00075,1.6,0.6,35.0,1.0,2.3885,83.21025,208.97925,277.58025000000004,1.2,0.76725,0.485,0.6842935031924973
76.0515,74.9965,200.1385,209.9585,5.000500000000001,1.6,0.6,35.0,1.0,2.426,83.15950000000001,208.5945,277.85850000000005,1.2,0.7845,0.485,0.6864371956218174
76.09275,74.99725000000001,195.20525,209.96425,5.00025,1.6,0.6,35.0,1.0,2.4635,83.10875,208.20975,278.13675,1.2,0.80175,0.485,0.6884080649982153
76.134,74.998,190.272,209.97,5.0,1.6,0.6,35.0,1.0,2.501,83.058,207.825,278.415,1.2,0.819,0.485,0.6903904288067846
75.0,75.0,177.173,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,226.865,1.2,0.968,0.485,0.5730567363075146
75.0,75.12975,174.2775,210.0,5.0015,1.6,0.6,35.0,1.0,1.374,83.01075,214.08225,223.99025,1.2115,0.97375,0.485,0.6415401505373002
75.0,75.2595,171.382,210.0,5.003,1.6,0.6,35.0,1.0,1.448,83.0215,220.1645,221.1155,1.223,0.9795,0.485,0.7206952995466498
75.0,75.38925,168.4865,210.0,5.0045,1.6,0.6,35.0,1.0,1.522,83.03225,226.24675,218.24075,1.2345,0.98525,0.485,0.7253203482854901
75.0,75.519,165.591,210.0,5.006,1.6,0.6,35.0,1.0,1.596,83.043,232.329,215.366,1.246,0.991,0.485,0.7299970451395436
75.0,75.0,204.33275,210.0,5.22875,1.3250000000000002,0.6,35.0,1.0,8.407,72.8375,208.0,214.87625,1.2,0.92525,0.485,0.7219386050471553
75.0,75.0,204.33275,210.0,5.22875,1.3250000000000002,0.6,35.0,1.0,8.407,72.8375,208.0,214.87625,1.2,0.92525,0.485,0.7219386050471553
75.0,76.005,196.53625,209.94575,5.04,1.6905,0.6,35.0,1.0,1.3,81.458,208.0,281.35975,1.2,0.991,0.485,0.6259130808728862
75.0,77.00999999999999,194.7395,209.8915,5.08,1.781,0.6,35.0,1.0,1.3,79.916,208.0,282.71950000000004,1.2,0.982,0.485,0.6967447048058945
75.0,78.015,192.94275,209.83725,5.12,1.8715,0.6,35.0,1.0,1.3,78.374,208.0,284.07925,1.2,0.973,0.485,0.6992689000431006
75.0,79.02,191.146,209.783,5.16,1.962,0.6,35.0,1.0,1.3,76.832,208.0,285.439,1.2,0.964,0.485,0.7016517793007641
75.0,75.0,210.0,246.414,5.0,1.83,0.6,35.0,1.0,1.332,83.0,208.0,280.0,1.22,0.684,0.485,0.6387217659676812
74.7635,75.37025,209.9285,247.3105,5.0015,1.7725,0.6,36.50025,1.0,1.5375,82.64675,208.405,279.178,1.215,0.6667500000000001,0.485,0.7432999559997913
74.527,75.7405,209.857,248.207,5.003,1.715,0.6,38.0005,1.0,1.743,82.2935,208.81,278.356,1.21,0.6495,0.485,0.7449192657514425
74.29050000000001,76.11075,209.7855,249.1035,5.0045,1.6575000000000002,0.6,39.50075,1.0,1.9485,81.94025,209.215,277.534,1.205,0.63225,0.485,0.7465574347898261
74.054,76.481,209.714,250.0,5.006,1.6,0.6,41.001,1.0,2.154,81.587,209.62,276.712,1.2,0.615,0.485,0.7482801376576889
75.00525,75.13125,209.9765,215.8915,5.08825,1.6,0.59,33.54875,1.0,2.829,82.139,208.02775,281.81425,1.37675,0.99175,0.4822499999999999,0.7212733202983616
75.01050000000001,75.2625,209.953,215.66,5.1765,1.6,0.592,34.0325,1.0,2.994,81.27799999999999,208.0555,283.62850000000003,1.3705,0.9835,0.4825,0.7209151163495041
75.01575,75.39375000000001,209.9295,215.4285,5.264749999999999,1.6,0.594,34.51625,1.0,3.159,80.417,208.08325,285.44275,1.3642500000000002,0.97525,0.48275,0.7203834533500376
75.021,75.525,209.906,215.197,5.353,1.6,0.596,35.0,1.0,3.324,79.556,208.111,287.257,1.358,0.967,0.483,0.7200659603655086
75.0,75.0,204.33275,210.0,5.22875,1.3250000000000002,0.6,35.0,1.0,8.407,72.8375,208.0,214.87625,1.2,0.92525,0.485,0.7219386050471553
75.0,75.20224999999999,161.00525,210.0,5.00025,1.6,0.6,35.0,1.0,2.886,82.67425,206.7605,257.255,1.209,0.9805,0.485,0.7116700238657736
75.0,75.4045,159.4925,210.0,5.000500000000001,1.6,0.6,35.0,1.0,2.851,82.3485,205.521,262.512,1.218,0.961,0.485,0.7124215599226016
75.0,75.60675,157.97975000000002,210.0,5.00075,1.6,0.6,35.0,1.0,2.816,82.02275,204.2815,267.769,1.227,0.9415,0.485,0.7131713549929763
75.0,75.809,156.467,210.0,5.001,1.6,0.6,35.0,1.0,2.781,81.697,203.042,273.026,1.236,0.922,0.485,0.7139195128854642
75.0,75.53450000000001,210.763,209.9825,5.0015,1.876,0.6,35.0,1.0,1.3,80.7535,208.0,216.01175,1.2,0.994,0.485,0.6813880306318045
75.0,76.069,211.526,209.965,5.003,2.152,0.6,35.0,1.0,1.3,78.507,208.0,215.3565,1.2,0.988,0.485,0.7147789322719302
75.0,76.6035,212.289,209.9475,5.0045,2.428,0.6,35.0,1.0,1.3,76.2605,208.0,214.70125,1.2,0.982,0.485,0.7189819941810736
75.0,77.138,213.052,209.93,5.006,2.704,0.6,35.0,1.0,1.3,74.014,208.0,214.046,1.2,0.976,0.485,0.7236371303912963
74.99025,75.8895,210.0,245.451,5.0,2.6455,0.5994999999999999,35.4605,1.0,3.09625,82.334,207.03325,280.0,1.10225,0.99875,0.4832499999999999,0.7269611876744049
74.9935,75.614,210.0,244.928,5.0,2.662,0.598,35.307,1.0,3.1695,81.717,206.7275,280.0,1.1475,0.9975,0.4825,0.734600490480282
74.99674999999999,75.33850000000001,210.0,244.405,5.0,2.6785,0.5965,35.1535,1.0,3.24275,81.1,206.42175,280.0,1.19275,0.99625,0.48175,0.7424532804063216
75.0,75.063,210.0,243.882,5.0,2.695,0.595,35.0,1.0,3.316,80.483,206.116,280.0,1.238,0.995,0.481,0.7501847761426457
75.0,75.0,210.0,246.414,5.0,1.83,0.6,35.0,1.0,1.332,83.0,208.0,280.0,1.22,0.684,0.485,0.6387217659676812
75.0,74.99925,210.0,246.74225,5.0,1.792,0.59825,35.0,1.0,1.3315,81.40675,208.0,281.62925,1.452,0.6785000000000001,0.4842499999999999,0.7739273569889319
75.0,74.9985,210.0,247.0705,5.0,1.754,0.5965,35.0,1.0,1.331,79.8135,208.0,283.2585,1.6840000000000002,0.673,0.4835,0.8392889085501938
75.0,74.99775,210.0,247.39875,5.0,1.716,0.59475,35.0,1.0,1.3305,78.22025,208.0,284.88775,1.916,0.6675,0.48275,0.8882277206938707
75.0,74.997,210.0,247.727,5.0,1.678,0.593,35.0,1.0,1.33,76.627,208.0,286.517,2.148,0.662,0.482,0.9370632163674976
75.0,75.0,204.33275,210.0,5.22875,1.3250000000000002,0.6,35.0,1.0,8.407,72.8375,208.0,214.87625,1.2,0.92525,0.485,0.7219386050471553
75.0,75.92025,202.50825,210.0,5.0,3.153,0.6,35.0,1.0,3.3305,78.38749999999999,201.301,280.0,1.2,0.98775,0.485,0.7018255779881294
75.0,76.45949999999999,195.0165,210.0,5.0,3.215,0.6,35.0,1.0,3.585,79.925,203.534,280.0,1.2,0.9755,0.485,0.7018659950450965
75.0,76.99875,187.52475,210.0,5.0,3.277,0.6,35.0,1.0,3.8395,81.4625,205.767,280.0,1.2,0.96325,0.485,0.7019519867167187
75.0,77.538,180.033,210.0,5.0,3.339,0.6,35.0,1.0,4.094,83.0,208.0,280.0,1.2,0.951,0.485,0.7020581103784067
74.773,73.786,210.0,221.7785,4.15225,1.61675,0.6,41.59375,1.0,3.192,82.94250000000001,207.33975,280.0,1.19925,0.9935,0.485,0.6928345318487563
74.849,75.08500000000001,210.0,222.616,3.9145,1.6335000000000002,0.6,41.822500000000005,1.0,3.124,82.958,207.4375,280.0,1.1985,0.987,0.485,0.6933594008564158
74.92500000000001,76.384,210.0,223.4535,3.67675,1.65025,0.6,42.05125,1.0,3.056,82.9735,207.53525,280.0,1.19775,0.9805,0.485,0.6938624009928233
75.001,77.683,210.0,224.291,3.439,1.667,0.6,42.28,1.0,2.988,82.989,207.633,280.0,1.197,0.974,0.485,0.6943622151818272
75.0,70.487,210.0,221.982,5.0,1.6,0.6,35.0,1.0,1.708,83.0,208.0,280.0,0.998,0.593,0.576,0.8028024230271421
74.768,69.8485,209.99575,224.6645,5.00025,1.6,0.6,36.232,1.0,1.99975,82.93075,206.66025,280.416,0.884,0.59975,0.6074999999999999,0.8390933931891412
74.536,69.21000000000001,209.9915,227.347,5.000500000000001,1.6,0.6,37.464,1.0,2.2915,82.8615,205.3205,280.832,0.77,0.6065,0.639,0.8911551863971806
75.0,75.362,210.0,209.97025,5.8035,1.63375,0.6005,34.95925,1.0,1.29975,75.994,207.9845,279.78775,1.1645,0.98725,0.4855,0.6923585693921129
75.0,75.72399999999999,210.0,209.9405,5.801,1.6675,0.601,34.9185,1.0,1.2995,76.455,207.969,279.57550000000003,1.129,0.9745,0.486,0.6856759253496283
75.0,76.086,210.0,209.91075,5.798500000000001,1.7012500000000002,0.6014999999999999,34.877750000000006,1.0,1.29925,76.916,207.9535,279.36325,1.0935,0.96175,0.4865,0.6790386094743502
75.0,76.448,210.0,209.881,5.796,1.735,0.602,34.837,1.0,1.299,77.377,207.938,279.151,1.058,0.949,0.487,0.6724522186122918
75.0,79.93074999999999,210.0,210.3045,5.0,1.58575,0.6,35.0,1.0,1.3,72.11075,208.0,275.1085,1.2,0.9835,0.485,0.7056621929015249
75.0,79.9135,210.0,210.203,5.0,1.5715,0.6,35.0,1.0,1.3,70.0235,208.0,277.731,1.2,0.967,0.485,0.7071506415381136
75.0,79.89625000000001,210.0,210.1015,5.0,1.55725,0.6,35.0,1.0,1.3,67.93625,208.0,280.3535,1.2,0.9505,0.485,0.7086412346258646
75.0,79.879,210.0,210.0,5.0,1.543,0.6,35.0,1.0,1.3,65.849,208.0,282.976,1.2,0.934,0.485,0.710082653105238
74.33500000000001,75.00874999999999,208.2,210.44825,5.021,1.6,0.6,35.0,1.0,5.08025,83.066,207.2895,280.8395,1.19975,0.9975,0.4842499999999999,0.687181088132304
73.67,75.0175,206.4,210.8965,5.042,1.6,0.6,35.0,1.0,5.1605,83.132,206.579,281.679,1.1995,0.995,0.4835,0.6861785099065562
73.005,75.02625,204.6,211.34475,5.063,1.6,0.6,35.0,1.0,5.24075,83.198,205.8685,282.5185,1.19925,0.9925,0.48275,0.6854332575397956
72.34,75.035,202.8,211.793,5.084,1.6,0.6,35.0,1.0,5.321,83.264,205.158,283.358,1.199,0.99,0.482,0.684486700909419
75.731,75.146,209.02,209.642,5.075,1.6,0.6,35.0,1.0,3.945,82.861,207.893,273.733,1.2,0.677,0.485,0.6822696271298404
75.392,75.055,208.71075,211.4245,5.01775,1.6,0.6,35.0,1.0,3.901,81.73325,208.554,269.74875,1.2,0.6745000000000001,0.485,0.6851086674019197
75.053,74.964,208.4015,213.207,4.9605,1.6,0.6,35.0,1.0,3.857,80.6055,209.215,265.7645,1.2,0.672,0.485,0.6881976699177775
74.714,74.87299999999999,208.09225,214.9895,4.90325,1.6,0.6,35.0,1.0,3.813,79.47775,209.876,261.78025,1.2,0.6695,0.485,0.69155105856976
74.375,74.782,207.783,216.772,4.846,1.6,0.6,35.0,1.0,3.769,78.35,210.537,257.796,1.2,0.667,0.485,0.6945845653750431
74.90325,75.0085,205.74375,209.97675,5.0120000000000005,1.687,0.59975,35.0,1.0,1.2985,82.99775,208.042,234.721,1.20175,0.994,0.485,0.5651324226578567
74.8065,75.017,201.4875,209.9535,5.024,1.774,0.5994999999999999,35.0,1.0,1.2970000000000002,82.99549999999999,208.084,236.109,1.2035,0.988,0.485,0.5654370246651065
74.70975,75.02550000000001,197.23125,209.93025,5.036,1.861,0.59925,35.0,1.0,1.2955,82.99325,208.126,237.497,1.20525,0.982,0.485,0.5656623384073381
71.40775,75.0,186.00775,210.49325,4.8915,1.6025,0.59975,35.0,1.0,4.8815,82.541,204.65675,293.486,1.1760000000000002,0.99675,0.4845,0.6867042029089395
71.9985,75.005,188.4735,210.7865,4.932,1.606,0.5994999999999999,35.0,1.0,4.711,82.719,202.6345,293.487,1.175,0.9935,0.484,0.6849691897823363
72.58925,75.01,190.93925,211.07975,4.9725,1.6095,0.59925,35.0,1.0,4.5405,82.897,200.61225,293.488,1.174,0.99025,0.4835,0.6832612277027184
73.18,75.015,193.405,211.373,5.013,1.613,0.599,35.0,1.0,4.37,83.075,198.59,293.489,1.173,0.987,0.483,0.6815540693131239
74.55175,75.015,209.94975,210.634,4.77275,1.59925,0.6,36.833,1.0,6.07,82.98625,207.92175,280.813,1.22075,0.9965,0.485,0.6922207172609722
74.1035,75.03,209.8995,211.268,4.5455000000000005,1.5985,0.6,38.666,1.0,6.140000000000001,82.9725,207.8435,281.626,1.2414999999999998,0.993,0.485,0.6963357314204641
73.65525,75.045,209.84925,211.902,4.31825,1.59775,0.6,40.499,1.0,6.21,82.95875,207.76525,282.439,1.26225,0.9895,0.485,0.6993201274842373
73.207,75.06,209.799,212.536,4.091,1.597,0.6,42.332,1.0,6.28,82.945,207.687,283.252,1.283,0.986,0.485,0.7035482928212092
75.0,79.875,210.0,210.0,5.0,3.066,0.6,35.0,1.0,1.3,83.0,208.0,280.0,1.2,0.94,0.485,0.5619010698251429
75.0,79.881,210.0,210.0,5.0,3.08025,0.6,35.0,1.0,1.3,81.23975,208.0,290.5825,1.2,0.955,0.485,0.6363003884335159
75.0,79.887,210.0,210.0,5.0,3.0945,0.6,35.0,1.0,1.3,79.4795,208.0,301.165,1.2,0.97,0.485,0.6919490520162097
75.0,79.893,210.0,210.0,5.0,3.10875,0.6,35.0,1.0,1.3,77.71925,208.0,311.7475,1.2,0.985,0.485,0.6915640309292037
73.7915,75.4815,194.979,209.975,4.9855,1.5875,0.6,35.0,1.0,4.79425,79.64375,168.74075,279.18525,1.2,0.9685,0.485,0.699843524982808
72.583,75.687,197.55,209.95,5.013,1.5750000000000002,0.6,35.0,1.0,4.9545,78.47749999999999,169.2755,278.3705,1.2,0.937,0.485,0.6997757645023537
71.3745,75.8925,200.121,209.925,5.0405,1.5625,0.6,35.0,1.0,5.114750000000001,77.31125,169.81025,277.55575,1.2,0.9055,0.485,0.6998386694602573
70.166,76.098,202.692,209.9,5.068,1.55,0.6,35.0,1.0,5.275,76.145,170.345,276.741,1.2,0.874,0.485,0.6998852188219065
75.0,75.0,212.1025,210.179,4.722,1.55925,0.6,35.0,1.0,4.292,83.011,208.0,227.569,1.1995,0.97975,0.485,0.7016134963020833
75.0,75.0,210.393,210.358,4.444,1.5185,0.6,35.0,1.0,4.205,83.02199999999999,208.0,224.817,1.1989999999999998,0.9595,0.485,0.7016793470034712
75.0,75.0,208.6835,210.537,4.166,1.47775,0.6,35.0,1.0,4.117999999999999,83.033,208.0,222.065,1.1985,0.93925,0.485,0.7024421465668542
75.0,75.0,206.974,210.716,3.888,1.437,0.6,35.0,1.0,4.031,83.044,208.0,219.313,1.198,0.919,0.485,0.7033840340537579
74.857,75.57124999999999,209.792,209.87675,5.004,1.6,0.59775,35.0,1.0,1.34175,82.895,207.987,278.915,1.73075,0.986,0.4852499999999999,0.6821318827547848
74.714,76.1425,209.584,209.7535,5.008,1.6,0.5954999999999999,35.0,1.0,1.3835000000000002,82.78999999999999,207.974,277.83000000000004,1.7505000000000002,0.972,0.4855,0.7424904281843875
74.571,76.71375,209.376,209.63025,5.0120000000000005,1.6,0.5932499999999999,35.0,1.0,1.42525,82.685,207.961,276.745,1.77025,0.958,0.48575,0.8010526226894508
74.428,77.285,209.168,209.507,5.016,1.6,0.591,35.0,1.0,1.467,82.58,207.948,275.66,1.79,0.944,0.486,0.8058610375814359
75.0,75.0,202.82,210.0,5.0,3.507,0.6,35.0,1.0,1.3,83.0,208.0,254.695,1.2,0.965,0.485,0.5689243420604903
74.693,75.00075,200.9625,209.9995,4.863,3.6605,0.6,35.0,1.0,1.30475,82.99925,207.49975,250.7745,1.2005,0.97325,0.485,0.573651879813802
74.386,75.0015,199.105,209.999,4.726,3.814,0.6,35.0,1.0,1.3095,82.9985,206.9995,246.854,1.201,0.9815,0.485,0.5785400957683277
74.07900000000001,75.00225,197.2475,209.9985,4.589,3.9675,0.6,35.0,1.0,1.31425,82.99775,206.49925,242.9335,1.2015,0.98975,0.485,0.583574799829243
75.0,75.809,156.467,210.0,5.001,1.6,0.6,35.0,1.0,2.781,81.697,203.042,273.026,1.236,0.922,0.485,0.7138191895432768
75.0,76.36775,154.51975000000002,212.505,4.99775,1.6,0.59975,39.20425,1.0,2.992,79.30075,200.5955,272.8225,1.17925,0.91075,0.4832499999999999,0.7058692131373387
75.0,76.9265,152.5725,215.01,4.9945,1.6,0.5994999999999999,43.4085,1.0,3.2030000000000003,76.9045,198.149,272.619,1.1225,0.8995,0.4815,0.6961299526407839
75.0,77.48525,150.62525,217.515,4.991250000000001,1.6,0.59925,47.61275,1.0,3.414,74.50825,195.7025,272.4155,1.06575,0.88825,0.47975,0.6889089316789336
75.0,78.044,148.678,220.02,4.988,1.6,0.599,51.817,1.0,3.625,72.112,193.256,272.212,1.009,0.877,0.478,0.6813247734287242
71.80925,75.2495,202.93375,210.9125,5.193,1.6,0.6,35.0,1.0,5.8765,76.26525000000001,207.2485,253.37175,1.20375,0.99475,0.48475,0.7071963808511222
73.1865,74.297,201.4455,211.447,5.186,1.6,0.6,35.0,1.0,5.856,75.9945,207.271,252.3405,1.2075,0.9895,0.4845,0.7084615536128668
74.56375,73.3445,199.95725,211.9815,5.179,1.6,0.6,35.0,1.0,5.835500000000001,75.72375,207.2935,251.30925,1.2112500000000002,0.98425,0.4842499999999999,0.7097356706738202
75.941,72.392,198.469,212.516,5.172,1.6,0.6,35.0,1.0,5.815,75.453,207.316,250.278,1.215,0.979,0.484,0.7110111501787639
73.818,78.763,205.351,210.141,5.036,1.6,0.6,35.0,1.0,6.573,79.86,207.858,268.078,1.2,0.892,0.485,0.6944005926402701
73.55525,78.053,206.05325,212.18175,5.054749999999999,1.6,0.59975,35.0,1.0,6.3995,79.33924999999999,210.0715,267.444,1.19975,0.8645,0.4895,0.704270453583937
73.29249999999999,77.343,206.7555,214.2225,5.073499999999999,1.6,0.5994999999999999,35.0,1.0,6.226,78.8185,212.285,266.80999999999995,1.1995,0.837,0.494,0.7120806728868
73.02974999999999,76.63300000000001,207.45775,216.26325,5.09225,1.6,0.59925,35.0,1.0,6.0525,78.29775000000001,214.4985,266.176,1.19925,0.8095,0.4985,0.7201889841305001
72.767,75.923,208.16,218.304,5.111,1.6,0.599,35.0,1.0,5.879,77.777,216.712,265.542,1.199,0.782,0.503,0.7284575155432488
75.0,75.1215,210.0,210.37125,5.46075,1.61875,0.596,34.972,1.0,1.30125,81.8085,207.995,281.88625,2.05675,0.994,0.4852499999999999,0.750784623338243
75.0,75.243,210.0,210.7425,5.9215,1.6375000000000002,0.592,34.944,1.0,1.3025,80.61699999999999,207.99,283.77250000000004,2.0805,0.988,0.4855,0.8460857158231694
75.0,75.3645,210.0,211.11375,6.38225,1.65625,0.588,34.916,1.0,1.30375,79.4255,207.985,285.65875,2.10425,0.982,0.48575,0.8692760197930364
75.0,75.486,210.0,211.485,6.843,1.675,0.584,34.888,1.0,1.305,78.234,207.98,287.545,2.128,0.976,0.486,0.8760144612978914
73.091,75.549,208.773,209.712,5.138,1.6,0.6,35.0,1.0,5.405,77.702,214.591,251.079,1.2,0.466,0.485,0.6866288612252663
73.64925,75.54325,208.41175,210.51925,5.10775,1.6,0.59975,35.0,1.0,5.66475,77.77674999999999,209.18625,255.974,1.1995,0.456,0.4925,0.6986559042896213
74.2075,75.5375,208.0505,211.3265,5.077500000000001,1.6,0.5994999999999999,35.0,1.0,5.9245,77.8515,203.7815,260.869,1.1989999999999998,0.446,0.5,0.7101611517931041
74.76575,75.53175,207.68925,212.13375,5.04725,1.6,0.59925,35.0,1.0,6.1842500000000005,77.92625000000001,198.37675,265.764,1.1985,0.436,0.5075000000000001,0.7218818923088064
75.324,75.526,207.328,212.941,5.017,1.6,0.599,35.0,1.0,6.444,78.001,192.972,270.659,1.198,0.426,0.515,0.7338396451877731
74.10075,75.3075,210.0,223.11725,5.0,1.757,0.5605,35.05425,1.0,2.96725,83.1145,207.728,280.52575,2.149,0.9785,0.4745,0.8553978765528316
74.3965,75.62,210.0,222.4135,5.0,1.789,0.5740000000000001,35.1725,1.0,3.0535,82.60300000000001,207.692,281.3405,2.345,0.957,0.477,0.8979477065896784
74.69225,75.9325,210.0,221.70975,5.0,1.821,0.5875,35.29075,1.0,3.13975,82.0915,207.656,282.15525,2.5410000000000004,0.9355,0.4795,0.9413484943779012
74.988,76.245,210.0,221.006,5.0,1.853,0.601,35.409,1.0,3.226,81.58,207.62,282.97,2.737,0.914,0.482,0.9855085887534014
75.0,75.06875,210.0,210.0255,5.0,1.5975,0.6,35.0,1.0,8.9535,81.84425,208.0,280.11125,1.2,0.997,0.485,0.6895850483080225
75.0,75.1375,210.0,210.051,5.0,1.5950000000000002,0.6,35.0,1.0,8.907,80.6885,208.0,280.2225,1.2,0.994,0.485,0.6910409940737346
75.0,75.20625000000001,210.0,210.0765,5.0,1.5925,0.6,35.0,1.0,8.8605,79.53275,208.0,280.33375,1.2,0.991,0.485,0.6924918259679246
75.0,75.275,210.0,210.102,5.0,1.59,0.6,35.0,1.0,8.814,78.377,208.0,280.445,1.2,0.988,0.485,0.693958239048978
75.0,75.0,177.173,210.0,5.0,1.6,0.6,35.0,1.0,1.3,83.0,208.0,226.865,1.2,0.968,0.485,0.5730567363075146
74.84725,75.2415,170.83875,210.00125,5.00025,1.6,0.5994999999999999,35.74075,1.0,1.3535,82.81125,204.59475,229.3425,1.1235,0.976,0.4852499999999999,0.6153407628194203
74.6945,75.483,164.5045,210.0025,5.000500000000001,1.6,0.599,36.4815,1.0,1.407,82.6225,201.1895,231.82,1.047,0.984,0.4855,0.6831371904165956
74.54175,75.72449999999999,158.17025,210.00375,5.00075,1.6,0.5985,37.22225,1.0,1.4605,82.43375,197.78425,234.2975,0.9705,0.992,0.48575,0.6757909970923544
74.988,75.0195,167.30475,209.592,4.87,1.6,0.6,35.111000000000004,1.0,2.86375,82.99025,208.01925,252.467,1.19975,0.997,0.485,0.7089534449210708
74.976,75.039,172.0915,209.184,4.74,1.6,0.6,35.222,1.0,2.8065,82.9805,208.0385,252.936,1.1995,0.994,0.485,0.7070113524752624
74.964,75.05850000000001,176.87824999999998,208.776,4.61,1.6,0.6,35.333,1.0,2.74925,82.97075,208.05775,253.405,1.19925,0.991,0.485,0.7050880965051955
74.952,75.078,181.665,208.368,4.48,1.6,0.6,35.444,1.0,2.692,82.961,208.077,253.874,1.199,0.988,0.485,0.7032195257757516
75.0,77.7975,184.92725,210.0,5.29025,1.6,0.6,35.0,1.0,5.074999999999999,76.144,179.8475,223.1805,1.2,0.99625,0.485,0.7234341336907636
75.0,78.596,188.7465,210.0,5.2395,1.6,0.6,35.0,1.0,4.534,78.28200000000001,179.172,224.852,1.2,0.9925,0.485,0.7187954577773418
75.0,79.3945,192.56575,210.0,5.18875,1.6,0.6,35.0,1.0,3.993,80.42,178.4965,226.5235,1.2,0.98875,0.485,0.7140450281209189
75.0,80.193,196.385,210.0,5.138,1.6,0.6,35.0,1.0,3.452,82.558,177.821,228.195,1.2,0.985,0.485,0.709355124897449
74.747,73.11699999999999,204.77375,221.76775,4.401,1.6085,0.6,41.36825,1.0,3.182,82.9445,207.2715,279.892,1.2,0.997,0.485,0.6937625121790291
74.797,73.747,199.5475,222.5945,4.412,1.617,0.6,41.3715,1.0,3.104,82.962,207.301,279.784,1.2,0.994,0.485,0.6960251722122842
74.84700000000001,74.37700000000001,194.32125,223.42125,4.423,1.6255,0.6,41.37475,1.0,3.026,82.9795,207.3305,279.676,1.2,0.991,0.485,0.6983302229513187
74.897,75.007,189.095,224.248,4.434,1.634,0.6,41.378,1.0,2.948,82.997,207.36,279.568,1.2,0.988,0.485,0.7006717524662383
